"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://vacationdeals.to/destinations","text/html; charset=utf-8","200","OK","Indexable","","Vacation Deals by Destination — 84+ Cities | VacationDeals.to","61","543","Vacation deals in 84+ destinations. 379 resort deals across Orlando, Las Vegas, Cancun, Gatlinburg, and more.","109","683","","0","Vacation Destinations","21","","0","","0","index, follow","","","","","","","","","365310","81635","81635","31.273","","900","122","7.377","97.263","Very Easy","1.583","1","0","","3616","1444","0","100.000","152","120","0","0","0","0","","","","","a8349c3641db93655e0bdc3f725dfa78","0.110","","","","","en","1.1","","","","","","https://vacationdeals.to/destinations","2026-04-21 21:14:58"
"https://vacationdeals.to/wyndham","text/html; charset=utf-8","200","OK","Indexable","","Club Wyndham Vacation Deals from $199 | VacationDeals.to","56","534","2 Club Wyndham vacation deals from $199. Browse resort deals in Atlanta, New Orleans, and more.","95","613","","0","Club Wyndham","12","About Club Wyndham","18","Frequently Asked Questions","26","index, follow","","","https://vacationdeals.to/wyndham","","","","","","147049","33504","33504","12.835","","1191","149","7.993","88.763","Easy","5.514","1","0","","1686","1444","0","100.000","92","60","0","0","0","0","","","","","6f61eb1fe72c870ade940db6d6fc82e8","0.097","","","","","en","1.1","","","","","","https://vacationdeals.to/wyndham","2026-04-21 21:14:58"
"https://vacationdeals.to/deals/westgate-gatlinburg-2-night-59","text/html; charset=utf-8","200","OK","Indexable","","Smoky Mountain Water Park Vacation — 2N from $59 | VacationDeals.to","67","635","Book a 2-night vacation deal at Smoky Mountain Water Park Vacation in Gatlinburg, TN for just $59. Save 88% off the $499 retail price. Compare resort deals at VacationDeals.to.","176","1093","","0","Smoky Mountain Water Park Vacation","34","About This Package","18","What's Included","15","index, follow","","","https://vacationdeals.to/deals/westgate-gatlinburg-2-night-59","","","","","","160624","38462","38462","14.734","","1395","176","7.926","82.594","Easy","5.835","1","1","","2919","1435","0","99.380","76","43","0","1","1","0","","","","","1c2b00a4c85200ddbbf6163adad3b3e6","0.095","","","","","en","1.1","","","","","","https://vacationdeals.to/deals/westgate-gatlinburg-2-night-59","2026-04-21 21:14:58"
"https://vacationdeals.to/deals/westgate-williamsburg-2-night-79","text/html; charset=utf-8","200","OK","Indexable","","Westgate Historic Williamsburg Reso — 2N from $79 | VacationDeals.to","68","627","Book a 2-night vacation deal at Westgate Historic Williamsburg Resort in Williamsburg, VA for just $79. Save 84% off the $479 retail price. Compare resort deals at VacationDeals.to.","181","1115","","0","Westgate Historic Williamsburg Resort","37","What's Included","15","Frequently Asked Questions About This Williamsburg Deal","55","index, follow","","","https://vacationdeals.to/deals/westgate-williamsburg-2-night-79","","","","","","160445","37600","37600","14.404","","1310","166","7.892","77.544","Fairly Easy","5.641","1","1","","2911","1435","0","99.380","76","45","0","1","1","0","","","","","4ace57fb822cb1f1215b038267f4531f","0.089","","","","","en","1.1","","","","","","https://vacationdeals.to/deals/westgate-williamsburg-2-night-79","2026-04-21 21:14:58"
"https://vacationdeals.to/las-vegas","text/html; charset=utf-8","200","OK","Indexable","","Las Vegas Vacation Deals from $59 (32 Deals) | VacationDeals.to","63","574","32 vacation deals in Las Vegas, NV from $59. Compare resort deals from top brands. Book premium resort stays.","109","698","","0","Vacation Deals in Las Vegas, NV","31","About Las Vegas Vacation Deals","30","Frequently Asked Questions","26","index, follow","","","https://vacationdeals.to/las-vegas","","","","","","379120","76723","76723","29.391","","2781","431","6.452","92.049","Very Easy","4.386","1","0","","2394","1444","0","100.000","152","117","0","0","0","0","","","","","bc072be96cc32a44d7da329318f16d10","0.113","","","","","en","1.1","","","","","","https://vacationdeals.to/las-vegas","2026-04-21 21:14:58"
"https://vacationdeals.to/branson","text/html; charset=utf-8","200","OK","Indexable","","Branson Vacation Deals from $49 (21 Deals) | VacationDeals.to","61","557","21 vacation deals in Branson, MO from $49. Compare resort deals from top brands. Book premium resort stays.","107","689","","0","Vacation Deals in Branson, MO","29","About Branson Vacation Deals","28","Frequently Asked Questions","26","index, follow","","","https://vacationdeals.to/branson","","","","","","290937","61385","61385","23.515","","2117","317","6.678","90.280","Very Easy","4.554","1","0","","794","710","0","49.170","136","101","0","0","0","0","","","","","3e827fd6eb8ea8de4adb139e29af1f67","0.096","","","","","en","1.1","","","","","","https://vacationdeals.to/branson","2026-04-21 21:14:59"
"https://vacationdeals.to/deals/westgate-events-orlando-3-night-79.00","text/html; charset=utf-8","200","OK","Indexable","","Discount Wild Florida Drive-Thru Safari Park Tickets 20... | VacationDeals.to","77","663","Discount Wild Florida Drive-Thru Safari Park Tickets 2026 Westgate Town Center Resort-Thru Safari Park vacation package: 3 nights at Westgate Town Center Resort + drive-thru safari & gator park for 2 + $50 resort credit. $79 per couple (86% off $579 retail). Compare event deals at VacationDeals.to.","299","1859","","0","Discount Wild Florida Drive-Thru Safari Park Tickets 2026 Westgate Town Center Resort-Thru Safari Park","102","About This Event Package","24","What's Included","15","index, follow","","","https://vacationdeals.to/deals/westgate-events-orlando-3-night-79.00","","","","","","183945","43020","43020","16.480","","1465","190","7.711","85.593","Easy","5.261","1","1","","2903","1435","0","99.380","77","43","0","1","1","0","","","","","dfc2cb6531f6dace29c0a8753deef35e","0.146","","","","","en","1.1","","","","","","https://vacationdeals.to/deals/westgate-events-orlando-3-night-79.00","2026-04-21 21:14:59"
"https://vacationdeals.to/timeshare-laws","text/html; charset=utf-8","200","OK","Indexable","","Timeshare Laws by State — Consumer Protection Guide | VacationDeals.to","70","657","Comprehensive guide to timeshare rescission periods, consumer protection laws, and regulatory agencies for all 50 US states. Know your rights before attending a presentation.","174","1092","","0","Timeshare Laws by State","23","Key Takeaways","13","All 50 States + DC: Rescission Periods & Regulatory Bodies","58","index, follow","","","https://vacationdeals.to/timeshare-laws","","","","","","84574","13159","13159","5.041","","1040","198","5.253","72.326","Fairly Easy","9.199","1","0","","1444","1444","0","100.000","30","22","0","0","0","0","","","","","12a9c06b1932bbcaaa4fb1d22d395df3","0.071","","","","","en","1.1","","","","","","https://vacationdeals.to/timeshare-laws","2026-04-21 21:15:00"
"https://vacationdeals.to/deals/vacationvip-gatlinburg-3-night-59","text/html; charset=utf-8","200","OK","Indexable","","Gatlinburg — 3N from $59 | VacationDeals.to","43","393","Book a 3-night vacation deal at Gatlinburg in Gatlinburg, TN for just $59. Save 95% off the $1079 retail price. Compare resort deals at VacationDeals.to.","153","931","","0","Gatlinburg","10","About This Package","18","What's Included","15","index, follow","","","https://vacationdeals.to/deals/vacationvip-gatlinburg-3-night-59","","","","","","156761","37544","37544","14.382","","1268","160","7.925","85.368","Easy","5.425","1","1","","2917","1435","0","99.380","76","44","0","1","1","0","","","","","269b53855bff38bbcfb507d82a857256","0.100","","","","","en","1.1","","","","","","https://vacationdeals.to/deals/vacationvip-gatlinburg-3-night-59","2026-04-21 21:15:00"
"https://vacationdeals.to/festiva","text/html; charset=utf-8","200","OK","Indexable","","Festiva Hospitality Group Vacation Deals from $199 | VacationDeals.to","69","621","11 Festiva Hospitality Group vacation deals from $199. Browse resort deals in Garden City, Hot Springs Village, New Smyrna Beach, North Myrtle Beach, and more.","159","1001","","0","Festiva Hospitality Group","25","About Festiva Hospitality Group","31","Compare Other Vacation Deal Brands","34","index, follow","","","https://vacationdeals.to/festiva","","","","","","153607","32825","32825","12.575","","756","120","6.300","100.000","Very Easy","3.370","1","0","","45","45","0","3.120","101","68","0","0","0","0","","","","","4ad204d23b76a28df15f098ad2b94704","0.103","","","","","en","1.1","","","","","","https://vacationdeals.to/festiva","2026-04-21 21:15:00"
"https://vacationdeals.to/spinnaker","text/html; charset=utf-8","200","OK","Indexable","","Spinnaker Resorts Vacation Deals from $269 | VacationDeals.to","61","560","12 Spinnaker Resorts vacation deals from $269. Browse resort deals in Branson, Hilton Head, Ormond Beach, Williamsburg, and more.","129","827","","0","Spinnaker Resorts","17","About Spinnaker Resorts","23","Compare Other Vacation Deal Brands","34","index, follow","","","https://vacationdeals.to/spinnaker","","","","","","170088","35259","35259","13.507","","901","136","6.625","100.000","Very Easy","3.506","1","0","","46","46","0","3.190","102","69","0","0","0","0","","","","","8e520ea44e815ea4a365ad7c32577c13","0.144","","","","","en","1.1","","","","","","https://vacationdeals.to/spinnaker","2026-04-21 21:15:00"
"https://vacationdeals.to/deals/westgate-events-orlando-3-night-79","text/html; charset=utf-8","200","OK","Indexable","","Discount A Day at Aquatica Tickets 2026 Westgate Town C... | VacationDeals.to","77","704","Discount A Day at Aquatica Tickets 2026 Westgate Town Center Resort Kissimmee at Aquatica vacation package: 3 nights at Westgate Town Center + 2 Aquatica Orlando water park tickets + $50 resort dining credit included + access to pools, spa & activities. $79 per couple (85% off $529 retail). Compare event deals at VacationDeals.to.","332","2091","","0","Discount A Day at Aquatica Tickets 2026 Westgate Town Center Resort Kissimmee at Aquatica","89","About This Event Package","24","What's Included","15","index, follow","","","https://vacationdeals.to/deals/westgate-events-orlando-3-night-79","","","","","","184016","42957","42957","16.456","","1467","192","7.641","84.896","Easy","5.271","1","1","","2904","1435","0","99.380","77","43","0","1","1","0","","","","","3f0e74e8074ad5135bd936f0c736a14","0.102","","","","","en","1.1","","","","","","https://vacationdeals.to/deals/westgate-events-orlando-3-night-79","2026-04-21 21:15:00"
"https://vacationdeals.to/deals/westgate-myrtle-beach-3-night-59","text/html; charset=utf-8","200","OK","Indexable","","Westgate Myrtle Beach Oceanfront Re — 3N from $59 | VacationDeals.to","68","638","Book a 3-night vacation deal at Westgate Myrtle Beach Oceanfront Resort in Myrtle Beach, SC for just $59. Save 90% off the $589 retail price. Compare resort deals at VacationDeals.to.","183","1133","","0","Westgate Myrtle Beach Oceanfront Resort","39","What's Included","15","Frequently Asked Questions About This Myrtle Beach Deal","55","index, follow","","","https://vacationdeals.to/deals/westgate-myrtle-beach-3-night-59","","","","","","158073","37245","37245","14.268","","1310","165","7.939","86.020","Easy","5.568","1","1","","2917","1435","0","99.380","76","43","0","1","1","0","","","","","2b36e6697e0b8a7f6c4870a6ac231af","0.090","","","","","en","1.1","","","","","","https://vacationdeals.to/deals/westgate-myrtle-beach-3-night-59","2026-04-21 21:15:00"
"https://vacationdeals.to/deals/westgate-orlando-3-night-59","text/html; charset=utf-8","200","OK","Indexable","","Travel Deal Tuesday - View Exclusiv — 3N from $59 | VacationDeals.to","68","615","Book a 3-night vacation deal at Travel Deal Tuesday - View Exclusive Offer in Orlando, FL for just $59. Save 88% off the $489 retail price. Compare resort deals at VacationDeals.to.","181","1101","","0","Travel Deal Tuesday - View Exclusive Offer","42","What's Included","15","Frequently Asked Questions About This Orlando Deal","50","index, follow","","","https://vacationdeals.to/deals/westgate-orlando-3-night-59","","","","","","159056","37393","37393","14.325","","1319","163","8.092","85.672","Easy","5.516","1","1","","2998","1435","0","99.380","76","42","0","1","1","0","","","","","57ad26240b61db0c7212393595eea8ee","0.170","","","","","en","1.1","","","","","","https://vacationdeals.to/deals/westgate-orlando-3-night-59","2026-04-21 21:15:01"
"https://vacationdeals.to/deals/vacationvip-myrtle-beach-3-night-59","text/html; charset=utf-8","200","OK","Indexable","","Myrtle Beach — 3N from $59 | VacationDeals.to","45","417","Book a 3-night vacation deal at Myrtle Beach in Myrtle Beach, SC for just $59. Save 95% off the $1079 retail price. Compare resort deals at VacationDeals.to.","157","962","","0","Myrtle Beach","12","About This Package","18","What's Included","15","index, follow","","","https://vacationdeals.to/deals/vacationvip-myrtle-beach-3-night-59","","","","","","157131","37507","37507","14.368","","1277","162","7.883","88.066","Easy","5.391","1","1","","2916","1435","0","99.380","76","44","0","1","1","0","","","","","a40586ea1a592ae2aed260f166dc50d5","0.145","","","","","en","1.1","","","","","","https://vacationdeals.to/deals/vacationvip-myrtle-beach-3-night-59","2026-04-21 21:15:01"
"https://vacationdeals.to/terms","text/html; charset=utf-8","200","OK","Indexable","","Terms & Conditions | VacationDeals.to","37","340","Terms and Conditions for VacationDeals.to. Understand the rules governing your use of our vacation package comparison website, including important timeshare disclosures.","169","1081","","0","Terms & Conditions","18","1. Acceptance of Terms","22","2. Description of Service","25","index, follow","","","https://vacationdeals.to/terms","","","","","","88434","21470","21470","8.225","","2518","430","5.856","52.623","Fairly Hard","20.297","1","0","","2890","1444","0","100.000","31","22","0","0","0","0","","","","","73635b574b49956af9e356a95657b2c3","0.357","","","","","en","1.1","","","","","","https://vacationdeals.to/terms","2026-04-21 21:15:01"
"https://vacationdeals.to/vacpack-games","text/html; charset=utf-8","200","OK","Indexable","","VacPack Games & Challenges — VacationDeals.to | VacationDeals.to","64","607","Weird, fun, and shareable vacation deal games. Timeshare Survival Kit, VacPack Bingo, $59 Challenge, Time Machine, Scratch-Off, and Resort Roulette. Play now and discover deals.","177","1111","","0","VacPack Games","13","Resort Roulette","15","All Games","9","index, follow","","","https://vacationdeals.to/vacpack-games","","","","","","104112","20759","20759","7.952","","574","78","7.359","100.000","Very Easy","3.805","1","0","","1449","1444","0","100.000","76","47","0","0","0","0","","","","","1aaa9acdd9d84a7313bf6ba152e9face","0.445","","","","","en","1.1","","","","","","https://vacationdeals.to/vacpack-games","2026-04-21 21:15:01"
"https://vacationdeals.to/villa-group","text/html; charset=utf-8","200","OK","Indexable","","Villa Group Resorts Vacation Deals from $695 | VacationDeals.to","63","567","10 Villa Group Resorts vacation deals from $695. Browse resort deals in Cabo San Lucas, Cancun, Loreto, Puerto Vallarta, and more.","130","813","","0","Villa Group Resorts","19","About Villa Group Resorts","25","Compare Other Vacation Deal Brands","34","index, follow","","","https://vacationdeals.to/villa-group","","","","","","167491","34387","34387","13.173","","1023","132","7.750","99.152","Very Easy","4.015","1","0","","12","12","0","0.830","101","68","0","0","0","0","","","","","3efc960b310e7a9e95d68ffcd4f3bd69","0.277","","","","","en","1.1","","","","","","https://vacationdeals.to/villa-group","2026-04-21 21:15:01"
"https://vacationdeals.to/deals/vacationvip-orlando-3-night-59","text/html; charset=utf-8","200","OK","Indexable","","Calypso Cay Resort — 3N from $59 | VacationDeals.to","51","471","Book a 3-night vacation deal at Calypso Cay Resort in Orlando, FL for just $59. Save 94% off the $931 retail price. Compare resort deals at VacationDeals.to.","157","960","","0","Calypso Cay Resort","18","About This Package","18","What's Included","15","index, follow","","","https://vacationdeals.to/deals/vacationvip-orlando-3-night-59","","","","","","157652","37810","37810","14.484","","1272","159","8.000","85.582","Easy","5.356","1","1","","2997","1435","0","99.380","76","43","0","1","1","0","","","","","72447f40e3b2dc5acc7e3283df8320f6","0.264","","","","","en","1.1","","","","","","https://vacationdeals.to/deals/vacationvip-orlando-3-night-59","2026-04-21 21:15:01"
"https://vacationdeals.to/westgate-events","text/html; charset=utf-8","200","OK","Indexable","","Westgate Events Vacation Deals from $49 | VacationDeals.to","58","537","38 Westgate Events vacation deals from $49. Browse resort deals in Las Vegas, Gatlinburg, Williamsburg, Orlando, and more.","122","771","","0","Westgate Events","15","About Westgate Events","21","Frequently Asked Questions","26","index, follow","","","https://vacationdeals.to/westgate-events","","","","","","406176","82583","82583","31.636","","3260","474","6.878","89.589","Easy","4.856","1","0","","72","72","0","4.990","128","91","0","0","0","0","","","","","4b62243dea39c3bce565d2a9b6538dd","0.559","","","","","en","1.1","","","","","","https://vacationdeals.to/westgate-events","2026-04-21 21:15:01"
"https://vacationdeals.to/about","text/html; charset=utf-8","200","OK","Indexable","","About — Independent Vacation Deal Comparison | VacationDeals.to","63","596","VacationDeals.to is an independent comparison site for vacation deals from timeshare resorts. Learn how we aggregate resort deals from top brands to help you find the best prices.","179","1120","","0","About VacationDeals.to","22","What Is VacationDeals.to?","25","How It Works","12","index, follow","","","https://vacationdeals.to/about","","","","","","42655","8538","8538","3.271","","419","67","6.254","47.036","Hard","9.678","1","0","","1444","1444","0","100.000","32","22","0","0","0","0","","","","","c3f759ab4d651eefa2e94aa3842f8137","0.076","","","","","en","1.1","","","","","","https://vacationdeals.to/about","2026-04-21 21:15:02"
"https://vacationdeals.to/orlando","text/html; charset=utf-8","200","OK","Indexable","","Orlando Vacation Deals from $59 (92 Deals) | VacationDeals.to","61","553","92 vacation deals in Orlando, FL from $59. Compare resort deals from top brands. Book premium resort stays.","107","679","","0","Vacation Deals in Orlando, FL","29","About Orlando Vacation Deals","28","Frequently Asked Questions","26","index, follow","","","https://vacationdeals.to/orlando","","","","","","726850","148877","148877","57.032","","4867","874","5.569","92.195","Very Easy","3.919","1","0","","2811","1444","0","100.000","217","176","0","0","0","0","","","","","9cc4442ddf4865497595392fc2b71926","0.665","","","","","en","1.1","","","","","","https://vacationdeals.to/orlando","2026-04-21 21:15:01"
"https://vacationdeals.to/westgate","text/html; charset=utf-8","200","OK","Indexable","","Westgate Reservations Vacation Deals from $59 | VacationDeals.to","64","592","106 Westgate Reservations vacation deals from $59. Browse resort deals in Las Vegas, Hollister, Gatlinburg, River Ranch, and more.","130","813","","0","Westgate Reservations","21","About Westgate Reservations","27","Frequently Asked Questions","26","index, follow","","","https://vacationdeals.to/westgate","","","","","","755175","157057","157057","60.166","","4945","939","5.266","91.689","Very Easy","3.901","1","0","","1916","1444","0","100.000","190","147","0","0","0","0","","","","","4d302f523c1ce8a53b21a7b839ace26d","0.489","","","","","en","1.1","","","","","","https://vacationdeals.to/westgate","2026-04-21 21:15:01"
"https://vacationdeals.to/privacy","text/html; charset=utf-8","200","OK","Indexable","","Privacy Policy | VacationDeals.to","33","288","Privacy Policy for VacationDeals.to. Learn how we collect, use, and protect your information when you visit our vacation package comparison website.","148","927","","0","Privacy Policy","14","1. Information We Collect","25","2. How We Use Your Information","30","index, follow","","","https://vacationdeals.to/privacy","","","","","","76116","17405","17405","6.668","","1980","343","5.773","58.096","Fairly Hard","18.252","1","0","","2891","1444","0","100.000","29","22","0","3","3","0","","","","","35788cb0398ea76e1ac719db9a3283e6","0.272","","","","","en","1.1","","","","","","https://vacationdeals.to/privacy","2026-04-21 21:15:02"
